nim,kode,sks,harga,grup,nilai,semester,th_ajaran
11120007,MK1176,6,7,B,A,GASAL,2014/2015
11120033,PB1083,3,3,A,A,GASAL,2014/2015
11120035,PR1176,0,0,B,T,GASAL,2014/2015
11120007,PR1176,0,0,B,T,GASAL,2014/2015
11120005,PR1176,0,0,B,T,GASAL,2014/2015
11120001,MP1243,3,3,C,A,GASAL,2014/2015
11120032,MP1223,3,3,A,A,GASAL,2014/2015
11120042,MP1223,3,3,A,B+,GASAL,2014/2015
11120020,MK1072,2,2,A,A-,GASAL,2014/2015
11120004,MP1243,3,3,C,B,GASAL,2014/2015
11120022,MU1313,3,3,A,B+,GASAL,2014/2015
11120041,MK1176,6,7,A,B,GASAL,2014/2015
11120034,MK1186,6,6,A,A,GASAL,2014/2015
11120030,MK1176,6,7,A,B+,GASAL,2014/2015
11120023,MP1243,3,3,B,B,GASAL,2014/2015
11120006,MP1223,3,3,A,B,GASAL,2014/2015
11120031,MP1243,3,3,C,A,GASAL,2014/2015
11120007,MK1072,2,2,A,B+,GASAL,2014/2015
11120002,PB1092,2,2,B,A,GASAL,2014/2015
11120039,MK1176,6,7,A,B,GASAL,2014/2015
11120030,PR1176,0,0,A,A,GASAL,2014/2015
11120040,MK1072,2,2,A,A-,GASAL,2014/2015
11120034,MK1072,2,2,A,A,GASAL,2014/2015
11120005,PB1092,2,2,B,A,GASAL,2014/2015
11120004,PB1092,2,2,B,A-,GASAL,2014/2015
11120033,MK1072,2,2,A,A,GASAL,2014/2015
11120023,PB1073,3,3,A,A-,GASAL,2014/2015
11120019,MK1176,6,7,A,B-,GASAL,2014/2015
11120020,MP1243,3,3,C,B,GASAL,2014/2015
11120001,PB1092,2,2,B,B+,GASAL,2014/2015
11120006,PB1083,3,3,A,A-,GASAL,2014/2015
11120002,MK1072,2,2,B,B,GASAL,2014/2015
11120017,MP1243,3,3,A,B-,GASAL,2014/2015
11120019,PR1176,0,0,A,A,GASAL,2014/2015
11120032,MP1233,3,4,A,A-,GASAL,2014/2015
11120028,PB1073,3,3,A,A-,GASAL,2014/2015
11120039,PR1176,0,0,A,B-,GASAL,2014/2015
11120004,PB1083,3,3,A,B+,GASAL,2014/2015
11120033,MK1186,6,6,A,A-,GASAL,2014/2015
11120005,MP1233,3,4,A,A,GASAL,2014/2015
11120034,MK1176,6,7,B,A,GASAL,2014/2015
11120008,MP1243,3,3,C,B,GASAL,2014/2015
11120006,MK1176,6,7,B,A,GASAL,2014/2015
11120041,MP1233,3,4,A,A-,GASAL,2014/2015
11120042,MK1176,6,7,A,B,GASAL,2014/2015
11120024,MP1233,3,4,A,B+,GASAL,2014/2015
11120020,MP1223,3,3,A,A,GASAL,2014/2015
11120034,PR1176,0,0,B,T,GASAL,2014/2015
11120006,PR1176,0,0,B,T,GASAL,2014/2015
11120037,MU1296,6,6,A,A,GASAL,2014/2015
11120040,MP1223,3,3,A,A,GASAL,2014/2015
11120028,MK1176,6,7,A,A,GASAL,2014/2015
11120042,PR1176,0,0,A,E,GASAL,2014/2015
11120033,MK1176,6,7,B,A,GASAL,2014/2015
11120030,PB1063,3,3,A,B+,GASAL,2014/2015
11120025,MK1176,6,7,A,A-,GASAL,2014/2015
11120024,MK1176,6,7,A,A,GASAL,2014/2015
11120005,MP1223,3,3,A,B+,GASAL,2014/2015
11120008,PB1083,3,3,A,B+,GASAL,2014/2015
11120028,PR1176,0,0,A,C,GASAL,2014/2015
11120033,PR1176,0,0,B,T,GASAL,2014/2015
11120039,MP1233,3,4,A,A-,GASAL,2014/2015
11120040,MP1233,3,4,A,A-,GASAL,2014/2015
11120043,MU1253,3,3,A,C+,GASAL,2014/2015
11120024,PR1176,0,0,A,A,GASAL,2014/2015
11120006,MK1072,2,2,A,B,GASAL,2014/2015
11120017,MU1043,3,3,A,B-,GASAL,2014/2015
11120025,PR1176,0,0,A,B+,GASAL,2014/2015
11120022,MP1243,3,3,A,C,GASAL,2014/2015
11120019,MP1243,3,3,C,B,GASAL,2014/2015
11120018,MP1233,3,4,A,A-,GASAL,2014/2015
11120037,MK1072,2,2,A,A-,GASAL,2014/2015
11120011,MK1176,6,7,B,A,GASAL,2014/2015
11120030,MK1072,2,2,A,B+,GASAL,2014/2015
11120024,MK1072,2,2,B,B-,GASAL,2014/2015
11120028,MP1243,3,3,A,A,GASAL,2014/2015
11120035,PB1092,2,2,B,A-,GASAL,2014/2015
11120026,MP1103,3,5,A,B,GASAL,2014/2015
11120023,MP1233,3,4,A,A,GASAL,2014/2015
11120011,PR1176,0,0,B,T,GASAL,2014/2015
11120008,MP1233,3,4,A,A,GASAL,2014/2015
11120026,PR1103,0,0,A,T,GASAL,2014/2015
11120040,MP1243,3,3,C,A,GASAL,2014/2015
11120042,MK1072,2,2,B,B,GASAL,2014/2015
11120001,MP1223,3,3,A,B,GASAL,2014/2015
11120033,MP1243,3,3,C,A,GASAL,2014/2015
11120010,MU1113,3,3,A,B,GASAL,2014/2015
11120006,PB1092,2,2,B,B,GASAL,2014/2015
11120025,MK1072,2,2,A,B-,GASAL,2014/2015
11120035,MK1072,2,2,A,A-,GASAL,2014/2015
11120008,MK1072,2,2,A,B,GASAL,2014/2015
11120011,MP1233,3,4,A,A-,GASAL,2014/2015
11120040,MU1113,3,3,A,A-,GASAL,2014/2015
11120039,PB1092,2,2,B,C+,GASAL,2014/2015
11120017,MK1072,2,2,B,B-,GASAL,2014/2015
11120010,MU1276,6,6,A,E,GASAL,2014/2015
11120012,BB1013,3,5,A,B+,GASAL,2014/2015
11120035,MK1186,6,6,A,B+,GASAL,2014/2015
11120025,MP1243,3,3,C,B,GASAL,2014/2015
11120042,MP1233,3,4,A,A-,GASAL,2014/2015
11120035,PB1083,3,3,A,A,GASAL,2014/2015
11120008,PB1092,2,2,B,A,GASAL,2014/2015
11120026,MU1313,3,3,A,B,GASAL,2014/2015
11120030,MP1243,3,3,C,C,GASAL,2014/2015
11120032,MK1072,2,2,A,A-,GASAL,2014/2015
11120012,MK1072,2,2,B,A-,GASAL,2014/2015
11120020,MK1176,6,7,A,B,GASAL,2014/2015
11120001,MK1072,2,2,A,B-,GASAL,2014/2015
11120011,PB1092,2,2,B,B+,GASAL,2014/2015
11120017,MU1313,3,3,A,B,GASAL,2014/2015
11120041,MK1072,2,2,B,B,GASAL,2014/2015
11120042,MP1243,3,3,B,A-,GASAL,2014/2015
11120010,MP1233,3,4,A,A-,GASAL,2014/2015
11120030,MP1233,3,4,A,A,GASAL,2014/2015
11120020,PR1176,0,0,A,A,GASAL,2014/2015
11120001,MK1176,6,7,B,A-,GASAL,2014/2015
11120041,MU1253,3,3,A,B-,GASAL,2014/2015
11120037,MP1243,3,3,C,A,GASAL,2014/2015
11120001,PR1176,0,0,B,T,GASAL,2014/2015
11120025,MP1223,3,3,A,B,GASAL,2014/2015
11120032,MP1243,3,3,C,B-,GASAL,2014/2015
11120039,MK1072,2,2,B,B-,GASAL,2014/2015
11120017,MP1233,3,4,A,A-,GASAL,2014/2015
11120043,MK1072,2,2,A,B+,GASAL,2014/2015
11120020,MU1113,3,3,A,B+,GASAL,2014/2015
11120037,MU1113,3,3,A,A-,GASAL,2014/2015
11120018,MP1243,3,3,B,B-,GASAL,2014/2015
11120032,PB1083,3,3,A,A,GASAL,2014/2015
11120039,MU1253,3,3,A,C,GASAL,2014/2015
11120020,MP1233,3,4,A,A-,GASAL,2014/2015
11120012,PB1063,3,3,A,B+,GASAL,2014/2015
11120011,MK1072,2,2,B,B,GASAL,2014/2015
11120039,MP1223,3,3,A,C,GASAL,2014/2015
11120015,MU1276,6,6,B,E,GASAL,2014/2015
11120043,PB1073,3,3,A,C,GASAL,2014/2015
11120042,PB1092,2,2,A,B+,GASAL,2014/2015
11120026,MP1243,3,3,B,B+,GASAL,2014/2015
11120011,MP1243,3,3,A,A,GASAL,2014/2015
11120035,MP1243,3,3,C,A,GASAL,2014/2015
11120026,MU1113,3,3,A,E,GASAL,2014/2015
11120031,MK1186,6,6,A,A-,GASAL,2014/2015
11120011,MP1223,3,3,A,B+,GASAL,2014/2015
11120031,MU1113,3,3,A,B+,GASAL,2014/2015
11120030,MP1223,3,3,A,A,GASAL,2014/2015
11120013,MU1296,6,6,A,A,GASAL,2014/2015
11120025,PB1092,2,2,A,B+,GASAL,2014/2015
11120013,MU1286,6,6,A,A-,GASAL,2014/2015
11120013,MU1276,6,6,C,B+,GASAL,2014/2015
11120013,MU1313,3,3,B,A,GASAL,2014/2015
11120017,PB1063,3,3,B,B+,GASAL,2014/2015
11120026,PB1073,3,3,A,C,GASAL,2014/2015
11120001,PB1083,3,3,A,A-,GASAL,2014/2015
11120011,MU1253,3,3,B,C+,GASAL,2014/2015
11120043,MU1113,3,3,A,B+,GASAL,2014/2015
11120023,PB1063,3,3,A,B,GASAL,2014/2015
11120023,MP1223,3,3,A,B,GASAL,2014/2015
11120040,PB1092,2,2,A,A-,GASAL,2014/2015
11120015,MU1313,3,3,A,B-,GASAL,2014/2015
11120015,MU1043,3,3,A,E,GASAL,2014/2015
11120028,MK1072,2,2,B,A-,GASAL,2014/2015
11120039,PB1063,3,3,A,B-,GASAL,2014/2015
11120013,PB1073,3,3,A,A-,GASAL,2014/2015
11120010,MU1313,3,3,A,C+,GASAL,2014/2015
11120025,MU1296,6,6,B,A-,GASAL,2014/2015
11120004,PB1063,3,3,A,A-,GASAL,2014/2015
11120008,PB1063,3,3,A,B+,GASAL,2014/2015
11120035,PB1063,3,3,A,A-,GASAL,2014/2015
11120006,PB1063,3,3,A,B,GASAL,2014/2015
11120001,PB1063,3,3,A,B,GASAL,2014/2015
11120005,PB1063,3,3,A,B-,GASAL,2014/2015
11120032,PB1063,3,3,A,B,GASAL,2014/2015
11120018,MP1223,3,3,A,B-,GASAL,2014/2015
11120028,PB1063,3,3,A,B,GASAL,2014/2015
11120012,MP1223,3,3,A,A-,GASAL,2014/2015
11120041,PB1063,3,3,A,B,GASAL,2014/2015
11120042,PB1063,3,3,B,B-,GASAL,2014/2015
11120005,BB1013,3,5,A,B+,GASAL,2014/2015
11120012,MK1176,6,7,A,B+,GASAL,2014/2015
11120012,PR1176,0,0,A,A,GASAL,2014/2015
11120012,MP1233,3,4,A,A,GASAL,2014/2015
11120012,PB1092,2,2,C,A-,GASAL,2014/2015
11120012,PB1053,3,3,A,A,GASAL,2014/2015
11120030,BB1013,3,5,A,A,GASAL,2014/2015
11120018,MK1072,2,2,B,E,GASAL,2014/2015
11120012,MP1243,3,3,B,A,GASAL,2014/2015
11120040,MU1253,3,3,A,B-,GASAL,2014/2015
11120032,MK1176,6,7,A,B,GASAL,2014/2015
11120032,PR1176,0,0,A,A,GASAL,2014/2015
11120031,MK1176,6,7,A,A-,GASAL,2014/2015
11120031,PR1176,0,0,A,A,GASAL,2014/2015
11120070,MK1176,6,7,A,A,GASAL,2014/2015
11120070,PR1176,0,0,A,A,GASAL,2014/2015
11120070,MP1233,3,4,A,A,GASAL,2014/2015
11120069,MP1243,3,3,B,B,GASAL,2014/2015
11120056,MP1243,3,3,B,B-,GASAL,2014/2015
11120080,MP1243,3,3,C,B,GASAL,2014/2015
11120073,MP1233,3,4,A,A,GASAL,2014/2015
11120048,MK1176,6,7,A,B+,GASAL,2014/2015
11120057,MK1176,6,7,B,A,GASAL,2014/2015
11120058,MK1072,2,2,B,A-,GASAL,2014/2015
11120057,PR1176,0,0,B,T,GASAL,2014/2015
11120069,MK1072,2,2,B,A,GASAL,2014/2015
11120079,MU1253,3,3,A,B-,GASAL,2014/2015
11120048,PR1176,0,0,A,A,GASAL,2014/2015
11120080,MP1233,3,4,A,A,GASAL,2014/2015
11120073,MP1243,3,3,B,B-,GASAL,2014/2015
11120077,MP1233,3,4,A,A,GASAL,2014/2015
11120069,PB1083,3,3,A,A,GASAL,2014/2015
11120067,MP1233,3,4,A,A,GASAL,2014/2015
11120080,MP1223,3,3,A,A,GASAL,2014/2015
11120070,MP1243,3,3,B,B,GASAL,2014/2015
11120073,MK1176,6,7,A,B+,GASAL,2014/2015
11120058,MK1176,6,7,B,A,GASAL,2014/2015
11120074,PB1092,2,2,B,A-,GASAL,2014/2015
11120054,PB1092,2,2,C,A-,GASAL,2014/2015
11120062,MP1243,3,3,A,A,GASAL,2014/2015
11120077,MK1176,6,7,A,B+,GASAL,2014/2015
11120079,MU1113,3,3,A,E,GASAL,2014/2015
11120070,PB1063,3,3,A,A-,GASAL,2014/2015
11120058,PR1176,0,0,B,T,GASAL,2014/2015
11120048,MP1243,3,3,B,B+,GASAL,2014/2015
11120057,PB1092,2,2,C,A,GASAL,2014/2015
11120073,PR1176,0,0,A,B,GASAL,2014/2015
11120077,PR1176,0,0,A,B,GASAL,2014/2015
11120080,PB1083,3,3,A,B+,GASAL,2014/2015
11120062,MP1233,3,4,A,A,GASAL,2014/2015
11120069,MP1223,3,3,A,A,GASAL,2014/2015
11120059,MK1176,6,7,A,B+,GASAL,2014/2015
11120061,MK1176,6,7,A,A,GASAL,2014/2015
11120074,MK1176,6,7,B,A,GASAL,2014/2015
11120061,PR1176,0,0,A,A,GASAL,2014/2015
11120059,PR1176,0,0,A,A,GASAL,2014/2015
11120074,PR1176,0,0,B,T,GASAL,2014/2015
11120080,MK1176,6,7,B,A,GASAL,2014/2015
11120046,MP1243,3,3,A,A-,GASAL,2014/2015
11120069,MP1233,3,4,A,A,GASAL,2014/2015
11120062,PB1092,2,2,C,A,GASAL,2014/2015
11120048,MP1223,3,3,A,A,GASAL,2014/2015
11120080,PR1176,0,0,B,T,GASAL,2014/2015
11120070,PB1092,2,2,C,A,GASAL,2014/2015
11120073,MK1072,2,2,B,B,GASAL,2014/2015
11120058,MP1243,3,3,B,A,GASAL,2014/2015
11120079,MU1286,6,6,A,C,GASAL,2014/2015
11120057,MP1243,3,3,B,A,GASAL,2014/2015
11120077,PB1092,2,2,B,B+,GASAL,2014/2015
11120064,MK1176,6,7,A,B,GASAL,2014/2015
11120051,MU1113,3,3,A,B+,GASAL,2014/2015
11120056,PB1092,2,2,B,A,GASAL,2014/2015
11120070,MK1072,2,2,B,A-,GASAL,2014/2015
11120046,MP1223,3,3,A,A,GASAL,2014/2015
11120080,MK1072,2,2,A,B,GASAL,2014/2015
11120064,PR1176,0,0,A,A-,GASAL,2014/2015
11120061,PB1092,2,2,C,A,GASAL,2014/2015
11120048,MK1072,2,2,B,A-,GASAL,2014/2015
11120058,PB1092,2,2,C,A,GASAL,2014/2015
11120062,MK1072,2,2,B,B+,GASAL,2014/2015
11120051,MK1072,2,2,A,B+,GASAL,2014/2015
11120054,MP1243,3,3,C,B-,GASAL,2014/2015
11120039,MP1243,3,3,A,B-,GASAL,2014/2015
11120077,MP1243,3,3,A,B,GASAL,2014/2015
11120057,MK1072,2,2,B,A,GASAL,2014/2015
11120056,MK1176,6,7,A,B,GASAL,2014/2015
11120061,MP1243,3,3,B,B,GASAL,2014/2015
11120056,PR1176,0,0,A,A,GASAL,2014/2015
11120046,MP1233,3,4,A,A,GASAL,2014/2015
11120064,MP1243,3,3,B,B,GASAL,2014/2015
11120058,MK1186,6,6,A,A-,GASAL,2014/2015
11120077,MP1223,3,3,A,B-,GASAL,2014/2015
11120080,PB1092,2,2,B,A,GASAL,2014/2015
11120061,PB1073,3,3,A,A,GASAL,2014/2015
11120056,PB1073,3,3,A,B,GASAL,2014/2015
11120057,MK1186,6,6,A,A,GASAL,2014/2015
11120059,MK1072,2,2,A,B+,GASAL,2014/2015
11120061,MK1072,2,2,B,A-,GASAL,2014/2015
11120056,MP1233,3,4,A,B+,GASAL,2014/2015
11120058,PB1073,3,3,A,A,GASAL,2014/2015
11120074,MK1072,2,2,A,A-,GASAL,2014/2015
11120051,MP1243,3,3,C,C+,GASAL,2014/2015
11120048,PB1092,2,2,B,A,GASAL,2014/2015
11120062,MK1176,6,7,A,A,GASAL,2014/2015
11120054,MP1233,3,4,A,A,GASAL,2014/2015
11120056,MK1072,2,2,B,B+,GASAL,2014/2015
11120067,MK1176,6,7,A,B-,GASAL,2014/2015
11120061,MK1186,6,6,A,A-,GASAL,2014/2015
11120062,PR1176,0,0,A,C+,GASAL,2014/2015
11120067,PR1176,0,0,A,A,GASAL,2014/2015
11120085,PB1083,3,3,A,B-,GASAL,2014/2015
11120059,MP1223,3,3,A,A,GASAL,2014/2015
11120051,MK1176,6,7,A,B,GASAL,2014/2015
11120074,MP1243,3,3,C,B,GASAL,2014/2015
11120077,MK1072,2,2,B,B,GASAL,2014/2015
11120062,PB1073,3,3,A,B+,GASAL,2014/2015
11120051,PR1176,0,0,A,A,GASAL,2014/2015
11120075,PB1092,2,2,C,B,GASAL,2014/2015
11120057,MH1033,3,3,A,B+,GASAL,2014/2015
11120070,PB1083,3,3,A,A,GASAL,2014/2015
11120067,MK1072,2,2,B,B+,GASAL,2014/2015
11120073,MP1223,3,3,A,A-,GASAL,2014/2015
11120085,MP1223,3,3,A,A-,GASAL,2014/2015
11120074,MK1186,6,6,A,A-,GASAL,2014/2015
11110009,PB1092,2,2,B,B,GASAL,2014/2015
11120085,MK1176,6,7,B,C+,GASAL,2014/2015
11120085,PR1176,0,0,B,T,GASAL,2014/2015
11120054,MK1176,6,7,B,A-,GASAL,2014/2015
11120079,MK1072,2,2,B,B-,GASAL,2014/2015
11120059,MU1113,3,3,A,B+,GASAL,2014/2015
11120064,PB1073,3,3,A,A-,GASAL,2014/2015
11120085,MP1243,3,3,C,C,GASAL,2014/2015
11120054,PR1176,0,0,B,T,GASAL,2014/2015
11120068,MP1243,3,3,A,B+,GASAL,2014/2015
11120051,MP1233,3,4,A,A,GASAL,2014/2015
11120046,MK1072,2,2,B,B+,GASAL,2014/2015
11120059,MP1233,3,4,A,A,GASAL,2014/2015
11120064,PB1092,2,2,B,B,GASAL,2014/2015
11120075,MK1176,6,7,B,C,GASAL,2014/2015
11120085,MP1233,3,4,A,B-,GASAL,2014/2015
11120075,PR1176,0,0,B,T,GASAL,2014/2015
11120051,MP1223,3,3,A,A,GASAL,2014/2015
11120054,MU1253,3,3,A,C+,GASAL,2014/2015
11120059,MP1243,3,3,C,B-,GASAL,2014/2015
11120075,MP1243,3,3,C,B-,GASAL,2014/2015
11120067,MP1243,3,3,B,B,GASAL,2014/2015
11120052,MP1223,3,3,A,A-,GASAL,2014/2015
11120057,PB1063,3,3,B,B,GASAL,2014/2015
11120064,MK1072,2,2,B,B,GASAL,2014/2015
11120075,PB1073,3,3,A,C,GASAL,2014/2015
11120067,PB1073,3,3,A,C+,GASAL,2014/2015
11120064,MU1313,3,3,A,A-,GASAL,2014/2015
11120073,PB1092,2,2,C,A-,GASAL,2014/2015
11120048,MP1233,3,4,A,A,GASAL,2014/2015
11120075,MK1072,2,2,A,C+,GASAL,2014/2015
11120074,MH1033,3,3,A,B+,GASAL,2014/2015
11120052,MK1176,6,7,B,A,GASAL,2014/2015
11120052,PR1176,0,0,B,T,GASAL,2014/2015
11120058,PB1063,3,3,B,B,GASAL,2014/2015
11120077,PB1063,3,3,A,B,GASAL,2014/2015
11120069,PB1063,3,3,A,B+,GASAL,2014/2015
11120065,MU1276,6,6,C,B+,GASAL,2014/2015
11120078,MU1203,3,5,A,E,GASAL,2014/2015
11120052,MP1233,3,4,A,A,GASAL,2014/2015
11120078,PR1203,0,0,A,T,GASAL,2014/2015
11120073,PB1063,3,3,A,B-,GASAL,2014/2015
11120065,MU1313,3,3,B,B+,GASAL,2014/2015
11120051,PB1092,2,2,C,A,GASAL,2014/2015
11120052,PB1092,2,2,A,B+,GASAL,2014/2015
11120065,MH1043,3,3,B,E,GASAL,2014/2015
11120049,MU1235,5,6,A,E,GASAL,2014/2015
11120062,PB1063,3,3,A,B,GASAL,2014/2015
11120049,MU1043,3,3,A,E,GASAL,2014/2015
11120049,MH1033,3,3,A,E,GASAL,2014/2015
11120068,MU1313,3,3,A,B+,GASAL,2014/2015
11120041,PR1176,0,0,A,C,GASAL,2014/2015
11120050,MU1226,6,6,A,E,GASAL,2014/2015
11120074,PB1063,3,3,B,B-,GASAL,2014/2015
11120044,MP1243,3,3,C,B,GASAL,2014/2015
11120050,MP1233,3,4,A,B,GASAL,2014/2015
11120044,MP1223,3,3,A,A,GASAL,2014/2015
11120065,MP1103,3,5,A,B+,GASAL,2014/2015
11120068,PB1092,2,2,A,E,GASAL,2014/2015
11120085,MU1296,6,6,B,B,GASAL,2014/2015
11120052,MU1253,3,3,A,B+,GASAL,2014/2015
11120044,MP1233,3,4,A,A,GASAL,2014/2015
11120044,MK1072,2,2,A,A-,GASAL,2014/2015
11120080,PB1063,3,3,A,B+,GASAL,2014/2015
11120044,MU1113,3,3,A,B+,GASAL,2014/2015
11120034,PB1063,3,3,A,A,GASAL,2014/2015
11120007,PB1063,3,3,A,A-,GASAL,2014/2015
11120075,MU1313,3,3,A,A-,GASAL,2014/2015
11120033,PB1063,3,3,A,A,GASAL,2014/2015
11120049,MH1043,3,3,B,E,GASAL,2014/2015
11120049,MU1203,3,5,A,E,GASAL,2014/2015
11120050,PB1092,2,2,A,E,GASAL,2014/2015
11120068,MU1113,3,3,A,B+,GASAL,2014/2015
11120070,MP1223,3,3,A,A,GASAL,2014/2015
11120078,MU1226,6,6,B,E,GASAL,2014/2015
11120078,MU1043,3,3,A,F,GASAL,2014/2015
11120048,PB1063,3,3,A,B+,GASAL,2014/2015
11120067,PB1063,3,3,A,B,GASAL,2014/2015
11120052,MK1072,2,2,B,B+,GASAL,2014/2015
11120053,MU1296,6,6,B,E,GASAL,2014/2015
11120052,MP1243,3,3,A,B-,GASAL,2014/2015
11120054,MK1072,2,2,A,B,GASAL,2014/2015
11120053,MU1226,6,6,B,E,GASAL,2014/2015
11120064,MU1253,3,3,B,C,GASAL,2014/2015
11120046,PB1063,3,3,B,B,GASAL,2014/2015
11120069,PB1092,2,2,C,A,GASAL,2014/2015
11120019,PB1092,2,2,C,A,GASAL,2014/2015
11120053,MU1313,3,3,A,B+,GASAL,2014/2015
11130026,MU1286,6,6,A,B,GASAL,2014/2015
11130042,MU1276,6,6,A,C+,GASAL,2014/2015
11130046,MU1276,6,6,A,C,GASAL,2014/2015
11130007,MU1286,6,6,A,B,GASAL,2014/2015
11130024,MU1286,6,6,A,C,GASAL,2014/2015
11130014,MU1253,3,3,A,A-,GASAL,2014/2015
11130008,MU1286,6,6,A,B,GASAL,2014/2015
11130013,MU1286,6,6,A,A-,GASAL,2014/2015
11130004,MU1286,6,6,A,A,GASAL,2014/2015
11130015,MU1276,6,6,B,D,GASAL,2014/2015
11130018,MU1276,6,6,C,A,GASAL,2014/2015
11130008,MU1276,6,6,C,A-,GASAL,2014/2015
11130024,MU1276,6,6,C,A-,GASAL,2014/2015
11130016,MU1253,3,3,A,A-,GASAL,2014/2015
11130014,MH1043,3,3,B,A,GASAL,2014/2015
11130023,MU1286,6,6,B,B,GASAL,2014/2015
11130030,MU1253,3,3,B,A,GASAL,2014/2015
11130009,MU1276,6,6,C,A,GASAL,2014/2015
11130002,MU1286,6,6,A,B,GASAL,2014/2015
11130042,MU1296,6,6,B,A,GASAL,2014/2015
11130025,MU1286,6,6,A,B-,GASAL,2014/2015
11130033,MU1296,6,6,B,A,GASAL,2014/2015
11130003,MU1276,6,6,A,A,GASAL,2014/2015
11130016,MH1043,3,3,B,A,GASAL,2014/2015
11130030,MU1313,3,3,A,A,GASAL,2014/2015
11130007,MU1313,3,3,B,A,GASAL,2014/2015
11130042,MU1313,3,3,B,A-,GASAL,2014/2015
11130010,MH1043,3,3,B,A,GASAL,2014/2015
11130009,MU1286,6,6,A,B,GASAL,2014/2015
11130003,MU1313,3,3,A,A-,GASAL,2014/2015
11130008,MU1313,3,3,B,A,GASAL,2014/2015
11130003,MU1286,6,6,B,A-,GASAL,2014/2015
11130030,MU1276,6,6,A,B+,GASAL,2014/2015
11120008,MK1176,6,7,A,B,GASAL,2014/2015
11130018,MU1286,6,6,A,A,GASAL,2014/2015
11130044,MU1276,6,6,C,B-,GASAL,2014/2015
11120008,PR1176,0,0,A,B-,GASAL,2014/2015
11130009,MU1296,6,6,A,A,GASAL,2014/2015
11130008,MU1296,6,6,A,A,GASAL,2014/2015
11130026,MU1313,3,3,B,A-,GASAL,2014/2015
11130030,MU1286,6,6,A,A,GASAL,2014/2015
11130035,MU1276,6,6,C,B-,GASAL,2014/2015
11130018,MU1296,6,6,A,A,GASAL,2014/2015
11130009,MU1313,3,3,B,A,GASAL,2014/2015
11130019,MU1235,5,6,B,B+,GASAL,2014/2015
11130004,MU1313,3,3,B,A-,GASAL,2014/2015
11130033,MU1276,6,6,A,B-,GASAL,2014/2015
11130018,MU1313,3,3,A,A,GASAL,2014/2015
11130002,MU1313,3,3,B,A-,GASAL,2014/2015
11130013,MU1276,6,6,C,A,GASAL,2014/2015
11130025,MU1313,3,3,A,A-,GASAL,2014/2015
11130004,MU1253,3,3,B,A,GASAL,2014/2015
11120019,PB1063,3,3,A,B-,GASAL,2014/2015
11130010,MU1296,6,6,B,A,GASAL,2014/2015
11130044,MU1313,3,3,A,A-,GASAL,2014/2015
11130014,MU1296,6,6,B,A,GASAL,2014/2015
11130002,MU1253,3,3,B,A,GASAL,2014/2015
11130024,MU1313,3,3,B,B+,GASAL,2014/2015
11130030,MU1296,6,6,B,A,GASAL,2014/2015
11130016,MU1296,6,6,B,A,GASAL,2014/2015
11130037,MU1245,5,7,A,B,GASAL,2014/2015
11130013,MU1313,3,3,B,A,GASAL,2014/2015
11130023,MU1253,3,3,B,C+,GASAL,2014/2015
11130037,PR1045,0,0,A,T,GASAL,2014/2015
11130023,MU1313,3,3,B,B,GASAL,2014/2015
11130037,MU1313,3,3,B,B-,GASAL,2014/2015
11130026,MU1276,6,6,C,A,GASAL,2014/2015
11130003,MU1296,6,6,B,A,GASAL,2014/2015
11130044,MU1245,5,7,A,A,GASAL,2014/2015
11130004,MU1276,6,6,C,A,GASAL,2014/2015
11130007,MU1276,6,6,C,B-,GASAL,2014/2015
11130020,MH1013,3,3,A,C+,GASAL,2014/2015
11130026,MU1296,6,6,A,A,GASAL,2014/2015
11130024,MU1296,6,6,A,A,GASAL,2014/2015
11130044,PR1045,0,0,A,T,GASAL,2014/2015
11130015,MU1296,6,6,A,A,GASAL,2014/2015
11130004,MU1296,6,6,A,A,GASAL,2014/2015
11130013,MU1296,6,6,A,A,GASAL,2014/2015
11130012,MU1296,6,6,A,A-,GASAL,2014/2015
11130033,MU1286,6,6,C,B+,GASAL,2014/2015
11130002,MU1296,6,6,A,A,GASAL,2014/2015
11130005,MU1313,3,3,C,B-,GASAL,2014/2015
11130007,MU1296,6,6,A,B+,GASAL,2014/2015
11130002,MU1276,6,6,C,A-,GASAL,2014/2015
11130033,MU1313,3,3,B,A-,GASAL,2014/2015
11130010,MU1286,6,6,B,A,GASAL,2014/2015
11120069,MK1176,6,7,A,A,GASAL,2014/2015
11120069,PR1176,0,0,A,A,GASAL,2014/2015
11130013,MU1253,3,3,B,A,GASAL,2014/2015
11130037,MU1286,6,6,A,C,GASAL,2014/2015
11130019,MU1226,6,6,A,A,GASAL,2014/2015
11130044,MU1286,6,6,C,A-,GASAL,2014/2015
11130035,MU1286,6,6,C,A-,GASAL,2014/2015
11130012,MU1286,6,6,A,B,GASAL,2014/2015
11130014,MU1286,6,6,B,A,GASAL,2014/2015
11130016,MU1286,6,6,B,A-,GASAL,2014/2015
11130037,MU1276,6,6,B,C+,GASAL,2014/2015
11130033,MU1253,3,3,B,B,GASAL,2014/2015
11130020,MU1203,3,5,A,B-,GASAL,2014/2015
11130020,PR1203,0,0,A,T,GASAL,2014/2015
11130010,MU1313,3,3,A,A-,GASAL,2014/2015
11130035,MU1313,3,3,A,A-,GASAL,2014/2015
11130012,MU1276,6,6,C,B+,GASAL,2014/2015
