nim,kode,sks,harga,grup,nilai,semester,th_ajaran
72140038,SI1016,6,7,A,A-,GASAL,2014/2015
72140038,PR1016,0,0,A,T,GASAL,2014/2015
72140038,SI1026,6,6,A,B+,GASAL,2014/2015
72140038,SI1036,6,9,B,C+,GASAL,2014/2015
72140038,PR1036,0,0,B,T,GASAL,2014/2015
72140038,PR9100,0,0,A,C,GASAL,2014/2015
72140039,MH1013,3,3,I,A,GASAL,2014/2015
72140039,SI1016,6,7,A,C,GASAL,2014/2015
72140039,PR1016,0,0,A,T,GASAL,2014/2015
72140039,SI1026,6,6,A,B,GASAL,2014/2015
72140039,SI1036,6,9,B,C,GASAL,2014/2015
72140039,PR1036,0,0,B,T,GASAL,2014/2015
72140039,PR9100,0,0,A,D,GASAL,2014/2015
72140040,MH1013,3,3,I,C,GASAL,2014/2015
72140040,SI1016,6,7,A,C+,GASAL,2014/2015
72140040,PR1016,0,0,A,T,GASAL,2014/2015
72140040,SI1026,6,6,A,C,GASAL,2014/2015
72140040,SI1036,6,9,B,E,GASAL,2014/2015
72140040,PR1036,0,0,B,T,GASAL,2014/2015
72140040,PR9100,0,0,A,E,GASAL,2014/2015
72130032,MH2013,3,3,A,C+,GASAL,2014/2015
72130013,SI1036,6,9,A,C,GASAL,2014/2015
72130032,SI1043,3,3,A,C,GASAL,2014/2015
72130013,PR1036,0,0,A,T,GASAL,2014/2015
72140041,MH1013,3,3,J,A-,GASAL,2014/2015
72140041,SI1036,6,9,A,E,GASAL,2014/2015
72140041,PR1036,0,0,A,T,GASAL,2014/2015
72140041,PR9100,0,0,A,D,GASAL,2014/2015
72120031,SB3016,6,6,A,B,GASAL,2014/2015
72120031,SI1043,3,3,A,A-,GASAL,2014/2015
72120014,SI3026,6,7,A,B,GASAL,2014/2015
72120031,SI3016,6,8,A,A,GASAL,2014/2015
72120014,PR3026,0,0,B,T,GASAL,2014/2015
72120003,SI5303,3,3,A,A,GASAL,2014/2015
72120028,SI5303,3,3,A,A,GASAL,2014/2015
72120029,SI2073,3,5,A,C+,GASAL,2014/2015
72120016,SI3016,6,8,A,A,GASAL,2014/2015
72120031,PR3016,0,0,A,T,GASAL,2014/2015
72120014,SI3016,6,8,A,A,GASAL,2014/2015
72120035,SB3016,6,6,A,A,GASAL,2014/2015
72120014,PR3016,0,0,A,T,GASAL,2014/2015
72120029,SI1043,3,3,A,B+,GASAL,2014/2015
72120016,PR3016,0,0,A,T,GASAL,2014/2015
72120034,SI1043,3,3,A,B+,GASAL,2014/2015
72120006,SB3016,6,6,A,A,GASAL,2014/2015
72120014,SM3016,6,8,A,A,GASAL,2014/2015
72120035,SI3016,6,8,A,A,GASAL,2014/2015
72120031,SI3026,6,7,A,B+,GASAL,2014/2015
72120019,SB3016,6,6,A,B-,GASAL,2014/2015
72120034,SI2026,6,8,A,C+,GASAL,2014/2015
72120029,SI3016,6,8,A,A,GASAL,2014/2015
72120016,SI3026,6,7,A,B-,GASAL,2014/2015
72120014,SI5303,3,3,A,A-,GASAL,2014/2015
72120034,PR2026,0,0,B,T,GASAL,2014/2015
72120006,SI3016,6,8,A,A,GASAL,2014/2015
72120028,SI3026,6,7,A,B+,GASAL,2014/2015
72120016,PR3026,0,0,B,T,GASAL,2014/2015
72120007,SI2036,6,8,A,B,GASAL,2014/2015
72120028,PR3026,0,0,A,T,GASAL,2014/2015
72120041,SI3026,6,7,A,B-,GASAL,2014/2015
72120019,SI1043,3,3,A,A-,GASAL,2014/2015
72120029,PR3016,0,0,A,T,GASAL,2014/2015
72120031,PR3026,0,0,B,T,GASAL,2014/2015
72120035,PR3016,0,0,B,T,GASAL,2014/2015
72120014,MH5033,3,3,A,A-,GASAL,2014/2015
72120006,PR3016,0,0,A,T,GASAL,2014/2015
72120016,SM3016,6,8,A,B,GASAL,2014/2015
72120013,SI5303,3,3,A,A,GASAL,2014/2015
72120032,SI1043,3,3,A,A-,GASAL,2014/2015
72120041,PR3026,0,0,B,T,GASAL,2014/2015
72120033,SI1043,3,3,A,B-,GASAL,2014/2015
72120035,SI3026,6,7,A,B,GASAL,2014/2015
72120034,SI2073,3,5,A,C,GASAL,2014/2015
72120019,SI3016,6,8,A,A,GASAL,2014/2015
72120006,SI3026,6,7,A,A,GASAL,2014/2015
72120029,SI3026,6,7,A,B+,GASAL,2014/2015
72120029,PR3026,0,0,B,T,GASAL,2014/2015
72120016,SI2073,3,5,A,C,GASAL,2014/2015
72120006,PR3026,0,0,B,T,GASAL,2014/2015
72120036,SB3016,6,6,A,B+,GASAL,2014/2015
72120041,SI3016,6,8,A,B+,GASAL,2014/2015
72120013,SI3016,6,8,A,A,GASAL,2014/2015
72120034,PB5043,3,3,B,A-,GASAL,2014/2015
72120013,PR3016,0,0,A,T,GASAL,2014/2015
72120041,PR3016,0,0,A,T,GASAL,2014/2015
72120035,PR3026,0,0,B,T,GASAL,2014/2015
72120036,SI3016,6,8,A,A,GASAL,2014/2015
72120016,SI1043,3,3,A,B+,GASAL,2014/2015
72120019,PR3016,0,0,A,T,GASAL,2014/2015
72120028,SI3016,6,8,A,A,GASAL,2014/2015
72120003,SI4013,3,5,A,A,GASAL,2014/2015
72120036,PR3016,0,0,A,T,GASAL,2014/2015
72120003,SI3016,6,8,A,A,GASAL,2014/2015
72120041,SB3016,6,6,A,B+,GASAL,2014/2015
72120013,SB3016,6,6,A,A-,GASAL,2014/2015
72120009,SB3016,6,6,A,D,GASAL,2014/2015
72120033,SI2016,6,6,A,C,GASAL,2014/2015
72120032,SI3016,6,8,A,A,GASAL,2014/2015
72120035,SI3033,3,3,A,B+,GASAL,2014/2015
72120028,PR3016,0,0,A,T,GASAL,2014/2015
72120032,PR3016,0,0,A,T,GASAL,2014/2015
72120007,SI3016,6,8,A,A,GASAL,2014/2015
72120036,SI1043,3,3,A,A,GASAL,2014/2015
72120003,PR3016,0,0,A,T,GASAL,2014/2015
72120019,SI3026,6,7,A,B+,GASAL,2014/2015
72120025,PB5043,3,3,B,B+,GASAL,2014/2015
72120036,SI3026,6,7,A,A-,GASAL,2014/2015
72120019,PR3026,0,0,A,T,GASAL,2014/2015
72120035,SI4013,3,5,A,A-,GASAL,2014/2015
72120009,SI2036,6,8,A,E,GASAL,2014/2015
72120036,PR3026,0,0,B,T,GASAL,2014/2015
72120025,SI3016,6,8,A,A,GASAL,2014/2015
72120028,SB3016,6,6,A,B-,GASAL,2014/2015
72120033,SI2036,6,8,A,E,GASAL,2014/2015
72120025,PR3016,0,0,A,T,GASAL,2014/2015
72120009,SI3016,6,8,A,A-,GASAL,2014/2015
72120019,SI5303,3,3,A,B,GASAL,2014/2015
72120017,SI2036,6,8,A,B,GASAL,2014/2015
72120032,SI3026,6,7,A,C+,GASAL,2014/2015
72120009,PR3016,0,0,A,T,GASAL,2014/2015
72120025,SI3026,6,7,A,A,GASAL,2014/2015
72120025,PR3026,0,0,A,T,GASAL,2014/2015
72120032,PR3026,0,0,B,T,GASAL,2014/2015
72120033,SI2073,3,5,A,D,GASAL,2014/2015
72120017,SB3016,6,6,A,A,GASAL,2014/2015
72120007,PR3016,0,0,A,T,GASAL,2014/2015
72120003,SI3026,6,7,A,A-,GASAL,2014/2015
72120017,SI3016,6,8,A,A,GASAL,2014/2015
72120003,PR3026,0,0,A,T,GASAL,2014/2015
72120011,SI2073,3,5,A,B-,GASAL,2014/2015
72120003,SB3016,6,6,A,A-,GASAL,2014/2015
72120025,SM3016,6,8,A,A,GASAL,2014/2015
72120017,PR3016,0,0,A,T,GASAL,2014/2015
72120011,SI1043,3,3,A,B,GASAL,2014/2015
72120025,SI5303,3,3,A,A,GASAL,2014/2015
72120027,SI5303,3,3,A,A,GASAL,2014/2015
72120032,SB3016,6,6,A,B+,GASAL,2014/2015
72120027,SI3016,6,8,A,A,GASAL,2014/2015
72120027,PR3016,0,0,A,T,GASAL,2014/2015
72120017,SI3026,6,7,A,B-,GASAL,2014/2015
72120015,SI5303,3,3,A,A,GASAL,2014/2015
72120013,SI3026,6,7,A,A-,GASAL,2014/2015
72120027,SI3026,6,7,A,B+,GASAL,2014/2015
72120017,PR3026,0,0,B,T,GASAL,2014/2015
72120027,PR3026,0,0,A,T,GASAL,2014/2015
72120013,PR3026,0,0,A,T,GASAL,2014/2015
72120015,SI3026,6,7,A,A,GASAL,2014/2015
72120015,PR3026,0,0,A,T,GASAL,2014/2015
72120043,SB3016,6,6,A,C,GASAL,2014/2015
72120007,SI3026,6,7,A,B,GASAL,2014/2015
72120015,SI3016,6,8,A,A,GASAL,2014/2015
72120027,SB3016,6,6,A,B-,GASAL,2014/2015
72120042,MH5053,3,4,A,D,GASAL,2014/2015
72120015,PR3016,0,0,A,T,GASAL,2014/2015
72120004,SI3026,6,7,A,A-,GASAL,2014/2015
72120007,PR3026,0,0,B,T,GASAL,2014/2015
72120043,SI3016,6,8,A,A,GASAL,2014/2015
72120015,SB3016,6,6,A,B-,GASAL,2014/2015
72120004,PR3026,0,0,B,T,GASAL,2014/2015
72120037,SB3016,6,6,A,C+,GASAL,2014/2015
72120004,SB3016,6,6,A,A-,GASAL,2014/2015
72120033,PB5033,3,3,A,B,GASAL,2014/2015
72120004,SI3016,6,8,A,A,GASAL,2014/2015
72120004,PR3016,0,0,A,T,GASAL,2014/2015
72120043,PR3016,0,0,B,T,GASAL,2014/2015
72120041,SI1043,3,3,A,B,GASAL,2014/2015
72140041,SI1016,6,7,A,B,GASAL,2014/2015
72140041,PR1016,0,0,B,T,GASAL,2014/2015
72140041,SI1026,6,6,A,C,GASAL,2014/2015
72120043,SI3026,6,7,A,A-,GASAL,2014/2015
72120043,PR3026,0,0,B,T,GASAL,2014/2015
72120042,SI1036,6,9,A,E,GASAL,2014/2015
72120042,PR1036,0,0,A,T,GASAL,2014/2015
72120037,SI5303,3,3,A,A,GASAL,2014/2015
72120002,SI5303,3,3,A,A,GASAL,2014/2015
72120002,SB3016,6,6,A,B+,GASAL,2014/2015
72120002,SI3026,6,7,A,B+,GASAL,2014/2015
72120002,PR3026,0,0,A,T,GASAL,2014/2015
72120002,SI3016,6,8,A,A,GASAL,2014/2015
72120002,PR3016,0,0,A,T,GASAL,2014/2015
72120037,SI3026,6,7,A,B+,GASAL,2014/2015
72140042,MH1013,3,3,J,B+,GASAL,2014/2015
72140042,SI1036,6,9,A,E,GASAL,2014/2015
72140042,PR1036,0,0,A,T,GASAL,2014/2015
72140042,PR9100,0,0,A,C,GASAL,2014/2015
72140042,SI1016,6,7,A,E,GASAL,2014/2015
72140042,PR1016,0,0,B,T,GASAL,2014/2015
72140042,SI1026,6,6,A,B-,GASAL,2014/2015
72130041,SI2016,6,6,A,D,GASAL,2014/2015
72120037,PR3026,0,0,B,T,GASAL,2014/2015
72130041,SI2026,6,8,A,E,GASAL,2014/2015
72140043,MH1013,3,3,J,E,GASAL,2014/2015
72140043,SI1036,6,9,A,E,GASAL,2014/2015
72140043,PR1036,0,0,A,T,GASAL,2014/2015
72140043,PR9100,0,0,A,E,GASAL,2014/2015
72140043,SI1016,6,7,A,E,GASAL,2014/2015
72140043,PR1016,0,0,B,T,GASAL,2014/2015
72140043,SI1026,6,6,A,E,GASAL,2014/2015
72120037,SI3016,6,8,A,A,GASAL,2014/2015
72120037,PR3016,0,0,A,T,GASAL,2014/2015
72140044,MH1013,3,3,J,A-,GASAL,2014/2015
72140044,SI1036,6,9,A,C,GASAL,2014/2015
72140044,PR1036,0,0,A,T,GASAL,2014/2015
72140044,PR9100,0,0,A,C,GASAL,2014/2015
72140044,SI1016,6,7,A,B,GASAL,2014/2015
72140044,PR1016,0,0,B,T,GASAL,2014/2015
72140044,SI1026,6,6,A,C+,GASAL,2014/2015
72130041,PR2026,0,0,B,T,GASAL,2014/2015
72120038,SI1036,6,9,A,E,GASAL,2014/2015
72120038,PR1036,0,0,A,T,GASAL,2014/2015
72140045,MH1013,3,3,J,A-,GASAL,2014/2015
72140045,SI1036,6,9,A,A,GASAL,2014/2015
72140045,PR1036,0,0,A,T,GASAL,2014/2015
72140045,PR9100,0,0,A,A-,GASAL,2014/2015
72140045,SI1016,6,7,A,A-,GASAL,2014/2015
72140045,PR1016,0,0,B,T,GASAL,2014/2015
72140045,SI1026,6,6,A,B+,GASAL,2014/2015
72120034,SI3026,6,7,A,C+,GASAL,2014/2015
72120034,PR3026,0,0,B,T,GASAL,2014/2015
72120007,SB3016,6,6,A,A,GASAL,2014/2015
72120006,SI3073,3,3,A,A-,GASAL,2014/2015
72120043,SI3033,3,3,A,A-,GASAL,2014/2015
72120037,SI1043,3,3,A,B+,GASAL,2014/2015
72120029,SB3016,6,6,A,C+,GASAL,2014/2015
72120023,SI2036,6,8,A,C+,GASAL,2014/2015
72130032,SI1016,6,7,A,D,GASAL,2014/2015
72130032,PR1016,0,0,B,T,GASAL,2014/2015
72120023,SI2016,6,6,A,B-,GASAL,2014/2015
72120039,SI3016,6,8,A,A,GASAL,2014/2015
72120039,PR3016,0,0,A,T,GASAL,2014/2015
72120039,SI3026,6,7,A,A-,GASAL,2014/2015
72120039,PR3026,0,0,A,T,GASAL,2014/2015
72120039,SI4013,3,5,A,A-,GASAL,2014/2015
72120010,SI5303,3,3,A,A,GASAL,2014/2015
72120039,SB3016,6,6,A,A,GASAL,2014/2015
72120010,SI4013,3,5,A,A-,GASAL,2014/2015
72120039,SI5303,3,3,A,A,GASAL,2014/2015
72120010,SI3016,6,8,A,A,GASAL,2014/2015
72120010,PR3016,0,0,A,T,GASAL,2014/2015
72120008,SI3016,6,8,A,A,GASAL,2014/2015
72120010,SI3026,6,7,A,A,GASAL,2014/2015
72120012,SB3016,6,6,A,D,GASAL,2014/2015
72120001,SB3016,6,6,A,A-,GASAL,2014/2015
72120010,PR3026,0,0,A,T,GASAL,2014/2015
72120024,SB3016,6,6,A,A,GASAL,2014/2015
72120008,PR3016,0,0,A,T,GASAL,2014/2015
72120010,SB3016,6,6,A,A,GASAL,2014/2015
72120001,SI3016,6,8,A,A,GASAL,2014/2015
72120024,SI3016,6,8,A,A,GASAL,2014/2015
72120012,SI3016,6,8,A,A,GASAL,2014/2015
72120024,PR3016,0,0,A,T,GASAL,2014/2015
72120008,SI3026,6,7,A,A-,GASAL,2014/2015
72120024,SI3026,6,7,A,A,GASAL,2014/2015
72120008,PR3026,0,0,A,T,GASAL,2014/2015
72120012,PR3016,0,0,B,T,GASAL,2014/2015
72120024,PR3026,0,0,B,T,GASAL,2014/2015
72120001,PR3016,0,0,A,T,GASAL,2014/2015
72120008,SI4013,3,5,A,A,GASAL,2014/2015
72120001,SI3026,6,7,A,A,GASAL,2014/2015
72120001,PR3026,0,0,B,T,GASAL,2014/2015
72120012,SI3033,3,3,A,B+,GASAL,2014/2015
72120008,SI3073,3,3,A,A,GASAL,2014/2015
72120008,SM3016,6,8,A,A,GASAL,2014/2015
72120012,SI3026,6,7,A,C+,GASAL,2014/2015
72120012,PR3026,0,0,B,T,GASAL,2014/2015
72130041,SI1036,6,9,A,E,GASAL,2014/2015
72130041,PR1036,0,0,A,T,GASAL,2014/2015
72120024,SI3073,3,3,A,A-,GASAL,2014/2015
72120012,SI2073,3,5,A,C,GASAL,2014/2015
72120075,SI3016,6,8,A,A,GASAL,2014/2015
72120072,SI3016,6,8,A,A,GASAL,2014/2015
72120064,SI3016,6,8,A,A,GASAL,2014/2015
72120072,PR3016,0,0,A,T,GASAL,2014/2015
72120075,PR3016,0,0,A,T,GASAL,2014/2015
72120064,PR3016,0,0,A,T,GASAL,2014/2015
72120066,SI3016,6,8,A,A,GASAL,2014/2015
72120057,SM3016,6,8,A,A,GASAL,2014/2015
72120066,PR3016,0,0,A,T,GASAL,2014/2015
72120067,SI3016,6,8,A,A,GASAL,2014/2015
72120064,SI3026,6,7,A,B,GASAL,2014/2015
72120075,SB3016,6,6,A,A,GASAL,2014/2015
72120067,PR3016,0,0,A,T,GASAL,2014/2015
72120064,PR3026,0,0,A,T,GASAL,2014/2015
72120066,SI3026,6,7,A,A,GASAL,2014/2015
72120067,SI3026,6,7,A,B+,GASAL,2014/2015
72120066,PR3026,0,0,A,T,GASAL,2014/2015
72120075,SI3026,6,7,A,A,GASAL,2014/2015
72120067,PR3026,0,0,A,T,GASAL,2014/2015
72120075,PR3026,0,0,B,T,GASAL,2014/2015
72120071,SB3016,6,6,A,A-,GASAL,2014/2015
72120057,PB5043,3,3,B,C+,GASAL,2014/2015
72120067,SB3016,6,6,A,A,GASAL,2014/2015
72120066,SI5303,3,3,A,A,GASAL,2014/2015
72120071,SI3016,6,8,A,A,GASAL,2014/2015
72120057,SI3016,6,8,A,A,GASAL,2014/2015
72120067,SI5303,3,3,A,A,GASAL,2014/2015
72120072,SB3016,6,6,A,A,GASAL,2014/2015
72120071,PR3016,0,0,A,T,GASAL,2014/2015
72120066,SB3016,6,6,A,A,GASAL,2014/2015
72120044,MH5013,3,4,A,B,GASAL,2014/2015
72120067,SI4013,3,5,A,A-,GASAL,2014/2015
72120064,SB3016,6,6,A,B+,GASAL,2014/2015
72120071,SI3026,6,7,A,B,GASAL,2014/2015
72120068,SI3026,6,7,A,B,GASAL,2014/2015
72120060,SI3026,6,7,A,B,GASAL,2014/2015
72120066,SI4013,3,5,A,A,GASAL,2014/2015
72120071,PR3026,0,0,A,T,GASAL,2014/2015
72120057,PR3016,0,0,A,T,GASAL,2014/2015
72120072,MH5033,3,3,A,A,GASAL,2014/2015
72120075,SI3073,3,3,A,A,GASAL,2014/2015
72120068,PR3026,0,0,A,T,GASAL,2014/2015
72120044,SI2036,6,8,A,B-,GASAL,2014/2015
72120071,SI4013,3,5,A,B-,GASAL,2014/2015
72120060,PR3026,0,0,A,T,GASAL,2014/2015
72120064,SI3033,3,3,A,A-,GASAL,2014/2015
72120057,SI3026,6,7,A,A-,GASAL,2014/2015
72120068,SI3016,6,8,A,A,GASAL,2014/2015
72120068,PR3016,0,0,A,T,GASAL,2014/2015
72120046,SI2036,6,8,A,B-,GASAL,2014/2015
72120057,PR3026,0,0,A,T,GASAL,2014/2015
72120069,SI2036,6,8,A,E,GASAL,2014/2015
72120080,SI2073,3,5,A,B-,GASAL,2014/2015
72120086,SB3016,6,6,A,B,GASAL,2014/2015
72120057,SI5303,3,3,A,A,GASAL,2014/2015
72120060,SI3016,6,8,A,A,GASAL,2014/2015
72120080,SI1043,3,3,A,B,GASAL,2014/2015
72120046,SI1043,3,3,A,B+,GASAL,2014/2015
72120072,SI3026,6,7,A,B+,GASAL,2014/2015
72120072,PR3026,0,0,B,T,GASAL,2014/2015
72120068,SI4013,3,5,A,B,GASAL,2014/2015
72120086,SI3033,3,3,A,A,GASAL,2014/2015
72120050,SI3026,6,7,A,B,GASAL,2014/2015
72120069,SI2026,6,8,A,D,GASAL,2014/2015
72120050,PR3026,0,0,A,T,GASAL,2014/2015
72120044,SB3016,6,6,A,B,GASAL,2014/2015
72120069,PR2026,0,0,B,T,GASAL,2014/2015
72120060,PR3016,0,0,B,T,GASAL,2014/2015
72120050,SI3016,6,8,A,A,GASAL,2014/2015
72120051,MH5053,3,4,A,C+,GASAL,2014/2015
72120051,MH5033,3,3,A,A,GASAL,2014/2015
72120068,SB3016,6,6,A,B+,GASAL,2014/2015
72120086,SI3026,6,7,A,B-,GASAL,2014/2015
72120086,PR3026,0,0,A,T,GASAL,2014/2015
72120051,SI2036,6,8,A,C,GASAL,2014/2015
72120050,PR3016,0,0,B,T,GASAL,2014/2015
72120050,SB3016,6,6,A,C,GASAL,2014/2015
72120086,SI3016,6,8,A,A,GASAL,2014/2015
72120046,SI2073,3,5,A,B-,GASAL,2014/2015
72120068,SI3073,3,3,A,A-,GASAL,2014/2015
72120060,SI3033,3,3,A,A,GASAL,2014/2015
72120077,SI3026,6,7,A,B,GASAL,2014/2015
72120060,SB3016,6,6,A,B+,GASAL,2014/2015
72120077,PR3026,0,0,B,T,GASAL,2014/2015
72120074,SI1036,6,9,A,E,GASAL,2014/2015
72120044,SI3016,6,8,A,A,GASAL,2014/2015
72120086,PR3016,0,0,A,T,GASAL,2014/2015
72120077,SI3016,6,8,A,A,GASAL,2014/2015
72120056,SI2026,6,8,A,E,GASAL,2014/2015
72120044,PR3016,0,0,B,T,GASAL,2014/2015
72120056,PR2026,0,0,B,T,GASAL,2014/2015
72120056,SI2073,3,5,A,E,GASAL,2014/2015
72120077,PR3016,0,0,B,T,GASAL,2014/2015
72120074,PR1036,0,0,A,T,GASAL,2014/2015
72120071,SI3073,3,3,A,A-,GASAL,2014/2015
72120054,SI2036,6,8,A,C,GASAL,2014/2015
72120077,SB3016,6,6,A,B,GASAL,2014/2015
72120054,SI2026,6,8,A,E,GASAL,2014/2015
72120054,PR2026,0,0,B,T,GASAL,2014/2015
72120050,SI3033,3,3,A,A,GASAL,2014/2015
72120058,MH2013,3,3,A,B+,GASAL,2014/2015
72120064,SI3073,3,3,A,A,GASAL,2014/2015
72120046,MH5053,3,4,A,A,GASAL,2014/2015
72120056,MH5053,3,4,A,D,GASAL,2014/2015
72120058,MH5053,3,4,A,A,GASAL,2014/2015
72120058,SI2026,6,8,A,B+,GASAL,2014/2015
72120077,SI3033,3,3,A,A-,GASAL,2014/2015
72120058,PR2026,0,0,B,T,GASAL,2014/2015
72120045,MH2013,3,3,A,B+,GASAL,2014/2015
72120045,MH5053,3,4,A,A,GASAL,2014/2015
72120058,SI1043,3,3,A,B,GASAL,2014/2015
72120045,SI2026,6,8,A,A-,GASAL,2014/2015
72120045,PR2026,0,0,B,T,GASAL,2014/2015
72120052,SI2026,6,8,A,C,GASAL,2014/2015
72120052,PR2026,0,0,B,T,GASAL,2014/2015
72120050,MH5023,3,3,A,A,GASAL,2014/2015
72120060,MH5023,3,3,A,A,GASAL,2014/2015
72120071,SI5303,3,3,A,A,GASAL,2014/2015
72120045,SI2036,6,8,A,C,GASAL,2014/2015
72120051,SI1043,3,3,A,B,GASAL,2014/2015
72120074,SI2036,6,8,A,E,GASAL,2014/2015
72120054,SI2016,6,6,A,C+,GASAL,2014/2015
72120069,SI2016,6,6,A,B-,GASAL,2014/2015
72120052,MH2013,3,3,A,D,GASAL,2014/2015
72120046,SI3016,6,8,A,A,GASAL,2014/2015
72120046,PR3016,0,0,B,T,GASAL,2014/2015
72120075,SI4013,3,5,A,A,GASAL,2014/2015
72120058,SI2036,6,8,A,C,GASAL,2014/2015
72120045,SI1043,3,3,A,B,GASAL,2014/2015
72120052,SI1043,3,3,A,C+,GASAL,2014/2015
72120074,SI1016,6,7,A,D,GASAL,2014/2015
72120074,PR1016,0,0,B,T,GASAL,2014/2015
72110004,SI4023,3,3,A,E,GASAL,2014/2015
72110005,SI4023,3,3,A,A-,GASAL,2014/2015
72110006,SI4023,3,3,A,A-,GASAL,2014/2015
72110007,SI4023,3,3,A,A,GASAL,2014/2015
72110010,SI4023,3,3,A,E,GASAL,2014/2015
72110011,SI4023,3,3,A,E,GASAL,2014/2015
72110012,SI4023,3,3,A,A,GASAL,2014/2015
72110015,SI4023,3,3,A,B-,GASAL,2014/2015
72110016,SI4023,3,3,A,E,GASAL,2014/2015
72110018,SI4023,3,3,A,B+,GASAL,2014/2015
72110019,SI4023,3,3,A,E,GASAL,2014/2015
72110021,SI4023,3,3,A,A,GASAL,2014/2015
72110022,SI4023,3,3,A,E,GASAL,2014/2015
72110023,SI4023,3,3,A,E,GASAL,2014/2015
72110025,SI4023,3,3,A,E,GASAL,2014/2015
72110026,SI4023,3,3,A,A,GASAL,2014/2015
72110027,SI4023,3,3,A,E,GASAL,2014/2015
72110030,SI4023,3,3,A,B+,GASAL,2014/2015
72110033,SI4023,3,3,A,A-,GASAL,2014/2015
72110036,SI4023,3,3,A,A,GASAL,2014/2015
72110037,SI4023,3,3,A,E,GASAL,2014/2015
72110038,SI4023,3,3,A,E,GASAL,2014/2015
72110041,SI4023,3,3,A,E,GASAL,2014/2015
72110048,SI4023,3,3,A,E,GASAL,2014/2015
72110051,SI4023,3,3,A,B+,GASAL,2014/2015
72110055,SI4023,3,3,A,E,GASAL,2014/2015
72110057,SI4023,3,3,A,B,GASAL,2014/2015
72110063,SI4023,3,3,A,E,GASAL,2014/2015
72110065,SI4023,3,3,A,E,GASAL,2014/2015
72110066,SI4023,3,3,A,E,GASAL,2014/2015
72110068,SI4023,3,3,A,B,GASAL,2014/2015
23100546,SI4023,3,3,A,E,GASAL,2014/2015
23100557,SI4023,3,3,A,A,GASAL,2014/2015
23100559,SI4023,3,3,A,E,GASAL,2014/2015
23100564,SI4023,3,3,A,E,GASAL,2014/2015
23100573,SI4023,3,3,A,E,GASAL,2014/2015
23100576,SI4023,3,3,A,C+,GASAL,2014/2015
23100587,SI4023,3,3,A,E,GASAL,2014/2015
23100592,SI4023,3,3,A,B+,GASAL,2014/2015
23100593,SI4023,3,3,A,E,GASAL,2014/2015
23100601,SI4023,3,3,A,E,GASAL,2014/2015
23100605,SI4023,3,3,A,C+,GASAL,2014/2015
23100606,SI4023,3,3,A,B+,GASAL,2014/2015
23100607,SI4023,3,3,A,E,GASAL,2014/2015
23100609,SI4023,3,3,A,B+,GASAL,2014/2015
72110021,SI4013,3,5,A,C+,GASAL,2014/2015
72110021,SI4033,3,3,A,B+,GASAL,2014/2015
72110036,SI4033,3,3,A,B,GASAL,2014/2015
72110014,MH3013,3,3,H,B,GASAL,2014/2015
72110036,SI5303,3,3,A,B,GASAL,2014/2015
72110016,SI4033,3,3,A,B+,GASAL,2014/2015
72110014,SI4013,3,5,A,E,GASAL,2014/2015
72110013,SI2026,6,8,A,B,GASAL,2014/2015
72110016,SI5303,3,3,A,A-,GASAL,2014/2015
72110013,PR2026,0,0,A,T,GASAL,2014/2015
72110011,SI4033,3,3,A,B,GASAL,2014/2015
72110023,MH3013,3,3,H,B,GASAL,2014/2015
72110030,SI4046,6,0,A,T,GASAL,2014/2015
72110006,SI4033,3,3,A,A-,GASAL,2014/2015
72110004,SI4033,3,3,A,B-,GASAL,2014/2015
72110022,SM3016,6,8,A,B-,GASAL,2014/2015
72110014,SI3016,6,8,A,A,GASAL,2014/2015
72110015,SI5303,3,3,A,A,GASAL,2014/2015
72110013,SI5303,3,3,A,B,GASAL,2014/2015
72110027,SI4033,3,3,A,B,GASAL,2014/2015
72110007,SI4033,3,3,A,C+,GASAL,2014/2015
72110011,SI5283,3,3,A,B+,GASAL,2014/2015
72110023,MH5013,3,4,A,B-,GASAL,2014/2015
72110035,SI3016,6,8,A,A,GASAL,2014/2015
72110027,SI5303,3,3,A,A-,GASAL,2014/2015
72110015,MH1063,3,3,C,A,GASAL,2014/2015
72110022,SI4013,3,5,A,B+,GASAL,2014/2015
72110004,SI5303,3,3,A,B+,GASAL,2014/2015
72110014,PR3016,0,0,B,T,GASAL,2014/2015
72110023,MH5023,3,3,A,A-,GASAL,2014/2015
72110013,SI4033,3,3,A,B,GASAL,2014/2015
72110015,SI1043,3,3,A,B+,GASAL,2014/2015
72110024,MH3013,3,3,H,C,GASAL,2014/2015
72110014,SI3026,6,7,A,B-,GASAL,2014/2015
72110035,PR3016,0,0,B,T,GASAL,2014/2015
72110022,SI4033,3,3,A,C,GASAL,2014/2015
72110023,SI4033,3,3,A,B-,GASAL,2014/2015
72110014,PR3026,0,0,B,T,GASAL,2014/2015
72110015,MH3013,3,3,H,B,GASAL,2014/2015
72110005,SI4033,3,3,A,B+,GASAL,2014/2015
72110033,SI4033,3,3,A,A,GASAL,2014/2015
72110024,SI4033,3,3,A,B-,GASAL,2014/2015
72110035,SI3026,6,7,A,B-,GASAL,2014/2015
72110015,SI4033,3,3,A,B,GASAL,2014/2015
72110023,SI5303,3,3,A,A,GASAL,2014/2015
72110013,PB5043,3,3,B,A-,GASAL,2014/2015
72110022,SI3016,6,8,A,A,GASAL,2014/2015
72110014,SI3073,3,3,A,A,GASAL,2014/2015
